Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,North Reference,Concatenation,API
18,3,2,4,2,2,West-Up2,0,0,0,0,0,T,1832422West-Up2,4.30E+13
18,3,2,4,2,2,West-Up1,2642.46,0,4,20,1,T,1832422West-Up1,4.30E+13
18,3,2,4,2,2,West-Down1,2648.6,0,31,56,1,T,1832422West-Down1,4.30E+13
18,3,2,4,2,2,West-Down2,0,0,0,0,0,T,1832422West-Down2,4.30E+13
18,3,2,4,2,2,East-Up2,0,0,0,0,0,T,1832422East-Up2,4.30E+13
18,3,2,4,2,2,East-Up1,2633.99,0,4,55,4,T,1832422East-Up1,4.30E+13
18,3,2,4,2,2,East-Down1,2633.99,0,4,55,4,T,1832422East-Down1,4.30E+13
18,3,2,4,2,2,East-Down2,0,0,0,0,0,T,1832422East-Down2,4.30E+13
18,3,2,4,2,2,North-Left2,0,0,0,0,0,T,1832422North-Left2,4.30E+13
18,3,2,4,2,2,North-Left1,2649.53,89,45,16,2,T,1832422North-Left1,4.30E+13
18,3,2,4,2,2,North-Right1,2649.48,89,47,31,2,T,1832422North-Right1,4.30E+13
18,3,2,4,2,2,North-Right2,0,0,0,0,0,T,1832422North-Right2,4.30E+13
18,3,2,4,2,2,South-Left2,0,0,0,0,0,T,1832422South-Left2,4.30E+13
18,3,2,4,2,2,South-Left1,5278.75,89,38,17,2,T,1832422South-Left1,4.30E+13
18,3,2,4,2,2,South-Right1,0,0,0,0,0,T,1832422South-Right1,4.30E+13
18,3,2,4,2,2,South-Right2,0,0,0,0,0,T,1832422South-Right2,4.30E+13
13,3,2,4,2,2,West-Up2,0,0,0,0,0,T,1332422West-Up2,4.30E+13
13,3,2,4,2,2,West-Up1,2637.91,0,6,29,1,T,1332422West-Up1,4.30E+13
13,3,2,4,2,2,West-Down1,2639.55,0,5,40,3,T,1332422West-Down1,4.30E+13
13,3,2,4,2,2,West-Down2,0,0,0,0,0,T,1332422West-Down2,4.30E+13
13,3,2,4,2,2,East-Up2,0,0,0,0,0,T,1332422East-Up2,4.30E+13
13,3,2,4,2,2,East-Up1,2642.46,0,4,20,1,T,1332422East-Up1,4.30E+13
13,3,2,4,2,2,East-Down1,2642.46,0,4,20,1,T,1332422East-Down1,4.30E+13
13,3,2,4,2,2,East-Down2,0,0,0,0,0,T,1332422East-Down2,4.30E+13
13,3,2,4,2,2,North-Left2,0,0,0,0,0,T,1332422North-Left2,4.30E+13
13,3,2,4,2,2,North-Left1,2610.06,89,38,23,2,T,1332422North-Left1,4.30E+13
13,3,2,4,2,2,North-Right1,2639.69,89,43,5,2,T,1332422North-Right1,4.30E+13
13,3,2,4,2,2,North-Right2,0,0,0,0,0,T,1332422North-Right2,4.30E+13
13,3,2,4,2,2,South-Left2,1313.93,89,54,35,2,T,1332422South-Left2,4.30E+13
13,3,2,4,2,2,South-Left1,1317.65,89,47,41,2,T,1332422South-Left1,4.30E+13
13,3,2,4,2,2,South-Right1,2645.43,89,48,8,2,T,1332422South-Right1,4.30E+13
13,3,2,4,2,2,South-Right2,0,0,0,0,0,T,1332422South-Right2,4.30E+13
26,2,2,4,2,2,West-Up2,0,0,0,0,0,T,2622422West-Up2,4.30E+13
26,2,2,4,2,2,West-Up1,2649.97,0,55,27,4,T,2622422West-Up1,4.30E+13
26,2,2,4,2,2,West-Down1,2644.16,0,4,32,3,T,2622422West-Down1,4.30E+13
26,2,2,4,2,2,West-Down2,0,0,0,0,0,T,2622422West-Down2,4.30E+13
26,2,2,4,2,2,East-Up2,0,0,0,0,0,T,2622422East-Up2,4.30E+13
26,2,2,4,2,2,East-Up1,5283.77,0,15,24,4,T,2622422East-Up1,4.30E+13
26,2,2,4,2,2,East-Down1,0,0,0,0,0,T,2622422East-Down1,4.30E+13
26,2,2,4,2,2,East-Down2,0,0,0,0,0,T,2622422East-Down2,4.30E+13
26,2,2,4,2,2,North-Left2,0,0,0,0,0,T,2622422North-Left2,4.30E+13
26,2,2,4,2,2,North-Left1,5290.83,89,54,30,4,T,2622422North-Left1,4.30E+13
26,2,2,4,2,2,North-Right1,0,0,0,0,0,T,2622422North-Right1,4.30E+13
26,2,2,4,2,2,North-Right2,0,0,0,0,0,T,2622422North-Right2,4.30E+13
26,2,2,4,2,2,South-Left2,0,0,0,0,0,T,2622422South-Left2,4.30E+13
26,2,2,4,2,2,South-Left1,5275.24,89,58,57,2,T,2622422South-Left1,4.30E+13
26,2,2,4,2,2,South-Right1,0,0,0,0,0,T,2622422South-Right1,4.30E+13
26,2,2,4,2,2,South-Right2,0,0,0,0,0,T,2622422South-Right2,4.30E+13
27,2,2,4,2,2,West-Up2,0,0,0,0,0,T,2722422West-Up2,4.30E+13
27,2,2,4,2,2,West-Up1,2641.07,0,27,53,2,T,2722422West-Up1,4.30E+13
27,2,2,4,2,2,West-Down1,2639.93,0,6,57,2,T,2722422West-Down1,4.30E+13
27,2,2,4,2,2,West-Down2,0,0,0,0,0,T,2722422West-Down2,4.30E+13
27,2,2,4,2,2,East-Up2,0,0,0,0,0,T,2722422East-Up2,4.30E+13
27,2,2,4,2,2,East-Up1,2640,0,17,48,4,T,2722422East-Up1,4.30E+13
27,2,2,4,2,2,East-Down1,2610.79,0,12,56,4,T,2722422East-Down1,4.30E+13
27,2,2,4,2,2,East-Down2,0,0,0,0,0,T,2722422East-Down2,4.30E+13
27,2,2,4,2,2,North-Left2,0,0,0,0,0,T,2722422North-Left2,4.30E+13
27,2,2,4,2,2,North-Left1,2622.51,89,45,31,1,T,2722422North-Left1,4.30E+13
27,2,2,4,2,2,North-Right1,2622.35,89,45,28,1,T,2722422North-Right1,4.30E+13
27,2,2,4,2,2,North-Right2,0,0,0,0,0,T,2722422North-Right2,4.30E+13
27,2,2,4,2,2,South-Left2,0,0,0,0,0,T,2722422South-Left2,4.30E+13
27,2,2,4,2,2,South-Left1,2632.3,89,29,43,1,T,2722422South-Left1,4.30E+13
27,2,2,4,2,2,South-Right1,2663.06,89,20,22,2,T,2722422South-Right1,4.30E+13
27,2,2,4,2,2,South-Right2,0,0,0,0,0,T,2722422South-Right2,4.30E+13
25,2,2,4,2,2,West-Up2,0,0,0,0,0,T,2522422West-Up2,4.30E+13
25,2,2,4,2,2,West-Up1,5283.77,0,15,24,4,T,2522422West-Up1,4.30E+13
25,2,2,4,2,2,West-Down1,0,0,0,0,0,T,2522422West-Down1,4.30E+13
25,2,2,4,2,2,West-Down2,0,0,0,0,0,T,2522422West-Down2,4.30E+13
25,2,2,4,2,2,East-Up2,0,0,0,0,0,T,2522422East-Up2,4.30E+13
25,2,2,4,2,2,East-Up1,5274.15,0,1,22,4,T,2522422East-Up1,4.30E+13
25,2,2,4,2,2,East-Down1,0,0,0,0,0,T,2522422East-Down1,4.30E+13
25,2,2,4,2,2,East-Down2,0,0,0,0,0,T,2522422East-Down2,4.30E+13
25,2,2,4,2,2,North-Left2,0,0,0,0,0,T,2522422North-Left2,4.30E+13
25,2,2,4,2,2,North-Left1,2657.94,89,53,13,1,T,2522422North-Left1,4.30E+13
25,2,2,4,2,2,North-Right1,2621.9,89,58,26,1,T,2522422North-Right1,4.30E+13
25,2,2,4,2,2,North-Right2,0,0,0,0,0,T,2522422North-Right2,4.30E+13
25,2,2,4,2,2,South-Left2,0,0,0,0,0,T,2522422South-Left2,4.30E+13
25,2,2,4,2,2,South-Left1,2622.78,89,55,5,3,T,2522422South-Left1,4.30E+13
25,2,2,4,2,2,South-Right1,2635.47,89,59,11,4,T,2522422South-Right1,4.30E+13
25,2,2,4,2,2,South-Right2,0,0,0,0,0,T,2522422South-Right2,4.30E+13
1,3,2,5,2,2,West-Up2,0,0,0,0,0,T,132522West-Up2,4.30E+13
1,3,2,5,2,2,West-Up1,2634.98,0,4,6,4,T,132522West-Up1,4.30E+13
1,3,2,5,2,2,West-Down1,2634.77,0,0,39,4,T,132522West-Down1,4.30E+13
1,3,2,5,2,2,West-Down2,0,0,0,0,0,T,132522West-Down2,4.30E+13
1,3,2,5,2,2,East-Up2,0,0,0,0,0,T,132522East-Up2,4.30E+13
1,3,2,5,2,2,East-Up1,2627.49,0,6,15,3,T,132522East-Up1,4.30E+13
1,3,2,5,2,2,East-Down1,2632.63,0,6,20,3,T,132522East-Down1,4.30E+13
1,3,2,5,2,2,East-Down2,0,0,0,0,0,T,132522East-Down2,4.30E+13
1,3,2,5,2,2,North-Left2,0,0,0,0,0,T,132522North-Left2,4.30E+13
1,3,2,5,2,2,North-Left1,2647.08,89,56,0,1,T,132522North-Left1,4.30E+13
1,3,2,5,2,2,North-Right1,2650.46,89,58,16,2,T,132522North-Right1,4.30E+13
1,3,2,5,2,2,North-Right2,0,0,0,0,0,T,132522North-Right2,4.30E+13
1,3,2,5,2,2,South-Left2,0,0,0,0,0,T,132522South-Left2,4.30E+13
1,3,2,5,2,2,South-Left1,3963.89,89,54,49,3,T,132522South-Left1,4.30E+13
1,3,2,5,2,2,South-Right1,1321.4,89,54,58,2,T,132522South-Right1,4.30E+13
1,3,2,5,2,2,South-Right2,0,0,0,0,0,T,132522South-Right2,4.30E+13
7,3,2,4,2,2,West-Up2,0,0,0,0,0,T,732422West-Up2,4.30E+13
7,3,2,4,2,2,West-Up1,2631.6,0,29,1,3,T,732422West-Up1,4.30E+13
7,3,2,4,2,2,West-Down1,2650.27,0,5,47,3,T,732422West-Down1,4.30E+13
7,3,2,4,2,2,West-Down2,0,0,0,0,0,T,732422West-Down2,4.30E+13
7,3,2,4,2,2,East-Up2,0,0,0,0,0,T,732422East-Up2,4.30E+13
7,3,2,4,2,2,East-Up1,2631.33,0,15,33,3,T,732422East-Up1,4.30E+13
7,3,2,4,2,2,East-Down1,2637.4,0,1,24,3,T,732422East-Down1,4.30E+13
7,3,2,4,2,2,East-Down2,0,0,0,0,0,T,732422East-Down2,4.30E+13
7,3,2,4,2,2,North-Left2,0,0,0,0,0,T,732422North-Left2,4.30E+13
7,3,2,4,2,2,North-Left1,2642.65,89,54,53,2,T,732422North-Left1,4.30E+13
7,3,2,4,2,2,North-Right1,1321.21,89,54,42,2,T,732422North-Right1,4.30E+13
7,3,2,4,2,2,North-Right2,1321.41,89,54,59,2,T,732422North-Right2,4.30E+13
7,3,2,4,2,2,South-Left2,0,0,0,0,0,T,732422South-Left2,4.30E+13
7,3,2,4,2,2,South-Left1,2649.53,89,45,16,2,T,732422South-Left1,4.30E+13
7,3,2,4,2,2,South-Right1,2649.48,89,47,31,2,T,732422South-Right1,4.30E+13
7,3,2,4,2,2,South-Right2,0,0,0,0,0,T,732422South-Right2,4.30E+13
12,3,2,5,2,2,West-Up2,0,0,0,0,0,T,1232522West-Up2,4.30E+13
12,3,2,5,2,2,West-Up1,2652.15,0,3,39,3,T,1232522West-Up1,4.30E+13
12,3,2,5,2,2,West-Down1,2659.61,0,28,29,3,T,1232522West-Down1,4.30E+13
12,3,2,5,2,2,West-Down2,0,0,0,0,0,T,1232522West-Down2,4.30E+13
12,3,2,5,2,2,East-Up2,0,0,0,0,0,T,1232522East-Up2,4.30E+13
12,3,2,5,2,2,East-Up1,2631.6,0,29,1,3,T,1232522East-Up1,4.30E+13
12,3,2,5,2,2,East-Down1,2650.27,0,5,47,3,T,1232522East-Down1,4.30E+13
12,3,2,5,2,2,East-Down2,0,0,0,0,0,T,1232522East-Down2,4.30E+13
12,3,2,5,2,2,North-Left2,0,0,0,0,0,T,1232522North-Left2,4.30E+13
12,3,2,5,2,2,North-Left1,2630.85,89,52,44,4,T,1232522North-Left1,4.30E+13
12,3,2,5,2,2,North-Right1,2620.66,89,53,21,2,T,1232522North-Right1,4.30E+13
12,3,2,5,2,2,North-Right2,0,0,0,0,0,T,1232522North-Right2,4.30E+13
12,3,2,5,2,2,South-Left2,0,0,0,0,0,T,1232522South-Left2,4.30E+13
12,3,2,5,2,2,South-Left1,2610.06,89,38,23,2,T,1232522South-Left1,4.30E+13
12,3,2,5,2,2,South-Right1,2639.69,89,43,5,2,T,1232522South-Right1,4.30E+13
12,3,2,5,2,2,South-Right2,0,0,0,0,0,T,1232522South-Right2,4.30E+13
25,3,2,5,2,2,West-Up2,0,0,0,0,0,T,2532522West-Up2,4.30E+13
25,3,2,5,2,2,West-Up1,2640.85,0,3,54,2,T,2532522West-Up1,4.30E+13
25,3,2,5,2,2,West-Down1,2640.85,0,3,54,2,T,2532522West-Down1,4.30E+13
25,3,2,5,2,2,West-Down2,0,0,0,0,0,T,2532522West-Down2,4.30E+13
25,3,2,5,2,2,East-Up2,0,0,0,0,0,T,2532522East-Up2,4.30E+13
25,3,2,5,2,2,East-Up1,2648,0,5,24,3,T,2532522East-Up1,4.30E+13
25,3,2,5,2,2,East-Down1,2636.42,0,6,27,3,T,2532522East-Down1,4.30E+13
25,3,2,5,2,2,East-Down2,0,0,0,0,0,T,2532522East-Down2,4.30E+13
25,3,2,5,2,2,North-Left2,0,0,0,0,0,T,2532522North-Left2,4.30E+13
25,3,2,5,2,2,North-Left1,2644.22,89,44,10,3,T,2532522North-Left1,4.30E+13
25,3,2,5,2,2,North-Right1,2644.09,89,44,3,2,T,2532522North-Right1,4.30E+13
25,3,2,5,2,2,North-Right2,0,0,0,0,0,T,2532522North-Right2,4.30E+13
25,3,2,5,2,2,South-Left2,1317.41,89,58,11,3,T,2532522South-Left2,4.30E+13
25,3,2,5,2,2,South-Left1,1317.51,89,58,41,3,T,2532522South-Left1,4.30E+13
25,3,2,5,2,2,South-Right1,1317.51,89,58,41,3,T,2532522South-Right1,4.30E+13
25,3,2,5,2,2,South-Right2,1331.31,89,8,18,3,T,2532522South-Right2,4.30E+13
26,3,2,5,2,2,West-Up2,0,0,0,0,0,T,2632522West-Up2,4.30E+13
26,3,2,5,2,2,West-Up1,5272.38,0,7,46,2,T,2632522West-Up1,4.30E+13
26,3,2,5,2,2,West-Down1,0,0,0,0,0,T,2632522West-Down1,4.30E+13
26,3,2,5,2,2,West-Down2,0,0,0,0,0,T,2632522West-Down2,4.30E+13
26,3,2,5,2,2,East-Up2,0,0,0,0,0,T,2632522East-Up2,4.30E+13
26,3,2,5,2,2,East-Up1,5281.24,0,1,28,2,T,2632522East-Up1,4.30E+13
26,3,2,5,2,2,East-Down1,0,0,0,0,0,T,2632522East-Down1,4.30E+13
26,3,2,5,2,2,East-Down2,0,0,0,0,0,T,2632522East-Down2,4.30E+13
26,3,2,5,2,2,North-Left2,0,0,0,0,0,T,2632522North-Left2,4.30E+13
26,3,2,5,2,2,North-Left1,2639.36,89,38,16,3,T,2632522North-Left1,4.30E+13
26,3,2,5,2,2,North-Right1,2639.36,89,38,16,3,T,2632522North-Right1,4.30E+13
26,3,2,5,2,2,North-Right2,0,0,0,0,0,T,2632522North-Right2,4.30E+13
26,3,2,5,2,2,South-Left2,0,0,0,0,0,T,2632522South-Left2,4.30E+13
26,3,2,5,2,2,South-Left1,2644.22,89,44,10,3,T,2632522South-Left1,4.30E+13
26,3,2,5,2,2,South-Right1,2644.13,89,44,13,2,T,2632522South-Right1,4.30E+13
26,3,2,5,2,2,South-Right2,0,0,0,0,0,T,2632522South-Right2,4.30E+13
24,3,2,5,2,2,West-Up2,0,0,0,0,0,T,2432522West-Up2,4.30E+13
24,3,2,5,2,2,West-Up1,5272.38,0,7,46,2,T,2432522West-Up1,4.30E+13
24,3,2,5,2,2,West-Down1,0,0,0,0,0,T,2432522West-Down1,4.30E+13
24,3,2,5,2,2,West-Down2,0,0,0,0,0,T,2432522West-Down2,4.30E+13
24,3,2,5,2,2,East-Up2,0,0,0,0,0,T,2432522East-Up2,4.30E+13
24,3,2,5,2,2,East-Up1,5281.24,0,1,28,2,T,2432522East-Up1,4.30E+13
24,3,2,5,2,2,East-Down1,0,0,0,0,0,T,2432522East-Down1,4.30E+13
24,3,2,5,2,2,East-Down2,0,0,0,0,0,T,2432522East-Down2,4.30E+13
24,3,2,5,2,2,North-Left2,0,0,0,0,0,T,2432522North-Left2,4.30E+13
24,3,2,5,2,2,North-Left1,2639.36,89,38,16,3,T,2432522North-Left1,4.30E+13
24,3,2,5,2,2,North-Right1,2639.36,89,38,16,3,T,2432522North-Right1,4.30E+13
24,3,2,5,2,2,North-Right2,0,0,0,0,0,T,2432522North-Right2,4.30E+13
24,3,2,5,2,2,South-Left2,0,0,0,0,0,T,2432522South-Left2,4.30E+13
24,3,2,5,2,2,South-Left1,2644.22,89,44,10,3,T,2432522South-Left1,4.30E+13
24,3,2,5,2,2,South-Right1,2644.13,89,44,13,2,T,2432522South-Right1,4.30E+13
24,3,2,5,2,2,South-Right2,0,0,0,0,0,T,2432522South-Right2,4.30E+13
23,3,2,5,2,2,West-Up2,0,0,0,0,0,T,2332522West-Up2,4.30E+13
23,3,2,5,2,2,West-Up1,2630.97,0,1,47,2,T,2332522West-Up1,4.30E+13
23,3,2,5,2,2,West-Down1,2635.37,0,2,4,2,T,2332522West-Down1,4.30E+13
23,3,2,5,2,2,West-Down2,0,0,0,0,0,T,2332522West-Down2,4.30E+13
23,3,2,5,2,2,East-Up2,0,0,0,0,0,T,2332522East-Up2,4.30E+13
23,3,2,5,2,2,East-Up1,5272.38,0,7,46,2,T,2332522East-Up1,4.30E+13
23,3,2,5,2,2,East-Down1,0,0,0,0,0,T,2332522East-Down1,4.30E+13
23,3,2,5,2,2,East-Down2,0,0,0,0,0,T,2332522East-Down2,4.30E+13
23,3,2,5,2,2,North-Left2,1315.83,89,44,21,2,T,2332522North-Left2,4.30E+13
23,3,2,5,2,2,North-Left1,1317.77,89,47,16,2,T,2332522North-Left1,4.30E+13
23,3,2,5,2,2,North-Right1,2645.31,89,48,21,2,T,2332522North-Right1,4.30E+13
23,3,2,5,2,2,North-Right2,0,0,0,0,0,T,2332522North-Right2,4.30E+13
23,3,2,5,2,2,South-Left2,1320.14,89,53,4,1,T,2332522South-Left2,4.30E+13
23,3,2,5,2,2,South-Left1,1320.14,89,53,4,1,T,2332522South-Left1,4.30E+13
23,3,2,5,2,2,South-Right1,2629.71,89,35,0,2,T,2332522South-Right1,4.30E+13
23,3,2,5,2,2,South-Right2,0,0,0,0,0,T,2332522South-Right2,4.30E+13
19,3,2,4,2,2,West-Up2,0,0,0,0,0,T,1932422West-Up2,4.30E+13
19,3,2,4,2,2,West-Up1,5272.38,0,7,46,3,T,1932422West-Up1,4.30E+13
19,3,2,4,2,2,West-Down1,0,0,0,0,0,T,1932422West-Down1,4.30E+13
19,3,2,4,2,2,West-Down2,0,0,0,0,0,T,1932422West-Down2,4.30E+13
19,3,2,4,2,2,East-Up2,0,0,0,0,0,T,1932422East-Up2,4.30E+13
19,3,2,4,2,2,East-Up1,5281.24,0,1,28,3,T,1932422East-Up1,4.30E+13
19,3,2,4,2,2,East-Down1,0,0,0,0,0,T,1932422East-Down1,4.30E+13
19,3,2,4,2,2,East-Down2,0,0,0,0,0,T,1932422East-Down2,4.30E+13
19,3,2,4,2,2,North-Left2,0,0,0,0,0,T,1932422North-Left2,4.30E+13
19,3,2,4,2,2,North-Left1,2639.36,89,38,16,3,T,1932422North-Left1,4.30E+13
19,3,2,4,2,2,North-Right1,2639.36,89,38,16,3,T,1932422North-Right1,4.30E+13
19,3,2,4,2,2,North-Right2,0,0,0,0,0,T,1932422North-Right2,4.30E+13
19,3,2,4,2,2,South-Left2,0,0,0,0,0,T,1932422South-Left2,4.30E+13
19,3,2,4,2,2,South-Left1,2644.22,89,44,10,3,T,1932422South-Left1,4.30E+13
19,3,2,4,2,2,South-Right1,2644.15,89,44,1,3,T,1932422South-Right1,4.30E+13
19,3,2,4,2,2,South-Right2,0,0,0,0,0,T,1932422South-Right2,4.30E+13
24,3,2,4,2,2,West-Up2,0,0,0,0,0,T,2432422West-Up2,4.30E+13
24,3,2,4,2,2,West-Up1,2630.74,0,1,42,3,T,2432422West-Up1,4.30E+13
24,3,2,4,2,2,West-Down1,2635.48,0,2,10,3,T,2432422West-Down1,4.30E+13
24,3,2,4,2,2,West-Down2,0,0,0,0,0,T,2432422West-Down2,4.30E+13
24,3,2,4,2,2,East-Up2,0,0,0,0,0,T,2432422East-Up2,4.30E+13
24,3,2,4,2,2,East-Up1,5272.38,0,7,46,3,T,2432422East-Up1,4.30E+13
24,3,2,4,2,2,East-Down1,0,0,0,0,0,T,2432422East-Down1,4.30E+13
24,3,2,4,2,2,East-Down2,0,0,0,0,0,T,2432422East-Down2,4.30E+13
24,3,2,4,2,2,North-Left2,0,0,0,0,0,T,2432422North-Left2,4.30E+13
24,3,2,4,2,2,North-Left1,2633.54,89,45,49,3,T,2432422North-Left1,4.30E+13
24,3,2,4,2,2,North-Right1,2645.36,89,48,12,3,T,2432422North-Right1,4.30E+13
24,3,2,4,2,2,North-Right2,0,0,0,0,0,T,2432422North-Right2,4.30E+13
24,3,2,4,2,2,South-Left2,0,0,0,0,0,T,2432422South-Left2,4.30E+13
24,3,2,4,2,2,South-Left1,2640.27,89,53,4,1,T,2432422South-Left1,4.30E+13
24,3,2,4,2,2,South-Right1,2629.71,89,35,0,3,T,2432422South-Right1,4.30E+13
24,3,2,4,2,2,South-Right2,0,0,0,0,0,T,2432422South-Right2,4.30E+13
27,3,2,4,2,2,West-Up2,0,0,0,0,0,T,2732422West-Up2,4301354136
27,3,2,4,2,2,West-Up1,2621.67,0,5,5,3,T,2732422West-Up1,4301354136
27,3,2,4,2,2,West-Down1,0,0,0,0,0,T,2732422West-Down1,4301354136
27,3,2,4,2,2,West-Down2,2634.95,0,2,13,3,T,2732422West-Down2,4301354136
27,3,2,4,2,2,East-Up2,0,0,0,0,0,T,2732422East-Up2,4301354136
27,3,2,4,2,2,East-Up1,2610.89,0,16,50,1,T,2732422East-Up1,4301354136
27,3,2,4,2,2,East-Down1,0,0,0,0,0,T,2732422East-Down1,4301354136
27,3,2,4,2,2,East-Down2,2609.78,0,13,15,1,T,2732422East-Down2,4301354136
27,3,2,4,2,2,North-Left2,0,0,0,0,0,T,2732422North-Left2,4301354136
27,3,2,4,2,2,North-Left1,2646.75,89,47,4,4,T,2732422North-Left1,4301354136
27,3,2,4,2,2,North-Right1,1327.62,89,57,46,3,T,2732422North-Right1,4301354136
27,3,2,4,2,2,North-Right2,1320.48,89,56,11,4,T,2732422North-Right2,4301354136
27,3,2,4,2,2,South-Left2,0,0,0,0,0,T,2732422South-Left2,4301354136
27,3,2,4,2,2,South-Left1,2661.67,89,43,36,2,T,2732422South-Left1,4301354136
27,3,2,4,2,2,South-Right1,0,0,0,0,0,T,2732422South-Right1,4301354136
27,3,2,4,2,2,South-Right2,2661.64,89,43,33,2,T,2732422South-Right2,4301354136
31,1,2,1,2,2,West-Up2,0,0,0,0,0,T,3112122West-Up2,4.30E+13
31,1,2,1,2,2,West-Up1,2633.5,0,1,29,4,T,3112122West-Up1,4.30E+13
31,1,2,1,2,2,West-Down1,2644.78,0,16,37,4,T,3112122West-Down1,4.30E+13
31,1,2,1,2,2,West-Down2,0,0,0,0,0,T,3112122West-Down2,4.30E+13
31,1,2,1,2,2,East-Up2,0,0,0,0,0,T,3112122East-Up2,4.30E+13
31,1,2,1,2,2,East-Up1,2639.15,0,6,13,2,T,3112122East-Up1,4.30E+13
31,1,2,1,2,2,East-Down1,1312.95,0,8,43,2,T,3112122East-Down1,4.30E+13
31,1,2,1,2,2,East-Down2,1316.71,0,8,34,2,T,3112122East-Down2,4.30E+13
31,1,2,1,2,2,North-Left2,0,0,0,0,0,T,3112122North-Left2,4.30E+13
31,1,2,1,2,2,North-Left1,2638.81,89,34,56,2,T,3112122North-Left1,4.30E+13
31,1,2,1,2,2,North-Right1,2653.92,89,55,10,2,T,3112122North-Right1,4.30E+13
31,1,2,1,2,2,North-Right2,0,0,0,0,0,T,3112122North-Right2,4.30E+13
31,1,2,1,2,2,South-Left2,1317.14,87,48,33,2,T,3112122South-Left2,4.30E+13
31,1,2,1,2,2,South-Left1,1297.9,89,38,12,2,T,3112122South-Left1,4.30E+13
31,1,2,1,2,2,South-Right1,2653.42,89,26,5,1,T,3112122South-Right1,4.30E+13
31,1,2,1,2,2,South-Right2,0,0,0,0,0,T,3112122South-Right2,4.30E+13
17,3,2,5,2,2,West-Up2,0,0,0,0,0,T,1732522West-Up2,4301354133
17,3,2,5,2,2,West-Up1,2638.96,0,31,12,2,T,1732522West-Up1,4301354133
17,3,2,5,2,2,West-Down1,2655.95,0,2,9,4,T,1732522West-Down1,4301354133
17,3,2,5,2,2,West-Down2,0,0,0,0,0,T,1732522West-Down2,4301354133
17,3,2,5,2,2,East-Up2,0,0,0,0,0,T,1732522East-Up2,4301354133
17,3,2,5,2,2,East-Up1,2642.47,0,9,53,4,T,1732522East-Up1,4301354133
17,3,2,5,2,2,East-Down1,2644.13,0,6,17,4,T,1732522East-Down1,4301354133
17,3,2,5,2,2,East-Down2,0,0,0,0,0,T,1732522East-Down2,4301354133
17,3,2,5,2,2,North-Left2,0,0,0,0,0,T,1732522North-Left2,4301354133
17,3,2,5,2,2,North-Left1,2638.8,89,49,46,3,T,1732522North-Left1,4301354133
17,3,2,5,2,2,North-Right1,2659.03,89,53,58,3,T,1732522North-Right1,4301354133
17,3,2,5,2,2,North-Right2,0,0,0,0,0,T,1732522North-Right2,4301354133
17,3,2,5,2,2,South-Left2,0,0,0,0,0,T,1732522South-Left2,4301354133
17,3,2,5,2,2,South-Left1,2694.58,89,53,24,1,T,1732522South-Left1,4301354133
17,3,2,5,2,2,South-Right1,2638.09,89,26,15,3,T,1732522South-Right1,4301354133
17,3,2,5,2,2,South-Right2,0,0,0,0,0,T,1732522South-Right2,4301354133
16,3,2,5,2,2,West-Up2,0,0,0,0,0,T,1632522West-Up2,4301354133
16,3,2,5,2,2,West-Up1,2642.47,0,9,53,4,T,1632522West-Up1,4301354133
16,3,2,5,2,2,West-Down1,2644.13,0,6,17,4,T,1632522West-Down1,4301354133
16,3,2,5,2,2,West-Down2,0,0,0,0,0,T,1632522West-Down2,4301354133
16,3,2,5,2,2,East-Up2,0,0,0,0,0,T,1632522East-Up2,4301354133
16,3,2,5,2,2,East-Up1,2637.95,0,11,35,4,T,1632522East-Up1,4301354133
16,3,2,5,2,2,East-Down1,2639.58,0,0,34,2,T,1632522East-Down1,4301354133
16,3,2,5,2,2,East-Down2,0,0,0,0,0,T,1632522East-Down2,4301354133
16,3,2,5,2,2,North-Left2,0,0,0,0,0,T,1632522North-Left2,4301354133
16,3,2,5,2,2,North-Left1,2617.55,89,47,16,2,T,1632522North-Left1,4301354133
16,3,2,5,2,2,North-Right1,2637.62,89,27,57,4,T,1632522North-Right1,4301354133
16,3,2,5,2,2,North-Right2,0,0,0,0,0,T,1632522North-Right2,4301354133
16,3,2,5,2,2,South-Left2,0,0,0,0,0,T,1632522South-Left2,4301354133
16,3,2,5,2,2,South-Left1,5251.25,89,56,11,1,T,1632522South-Left1,4301354133
16,3,2,5,2,2,South-Right1,0,0,0,0,0,T,1632522South-Right1,4301354133
16,3,2,5,2,2,South-Right2,0,0,0,0,0,T,1632522South-Right2,4301354133
16,7,2,20,1,1,West-Up2,1314.41,1,48,48,4,T,16722011West-Up2,4304756440
16,7,2,20,1,1,West-Up1,1314.41,1,48,48,4,T,16722011West-Up1,4304756440
16,7,2,20,1,1,West-Down1,1332.57,1,30,29,4,T,16722011West-Down1,4304756440
16,7,2,20,1,1,West-Down2,1286.38,1,41,46,4,T,16722011West-Down2,4304756440
16,7,2,20,1,1,East-Up2,1278.835,1,45,15,4,T,16722011East-Up2,4304756440
16,7,2,20,1,1,East-Up1,1278.835,1,45,15,4,T,16722011East-Up1,4304756440
16,7,2,20,1,1,East-Down1,1315.055,1,54,58,4,T,16722011East-Down1,4304756440
16,7,2,20,1,1,East-Down2,1315.055,1,54,58,4,T,16722011East-Down2,4304756440
