Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,North Reference,Concatenation,API
27,3,2,4,2,2,North-Left1,2666.24,88,18,36,2,T,2732422North-Left1,4301354135
27,3,2,4,2,2,North-Right1,2666.24,88,18,36,2,T,2732422North-Right1,4301354135
27,3,2,4,2,2,North-Right2,0,0,0,0,0,T,2732422North-Right2,4301354135
27,3,2,4,2,2,South-Left2,0,0,0,0,0,T,2732422South-Left2,4301354135
27,3,2,4,2,2,South-Left1,2661.81,88,44,59,2,T,2732422South-Left1,4301354135
27,3,2,4,2,2,South-Right1,2661.81,88,44,59,2,T,2732422South-Right1,4301354135
27,3,2,4,2,2,South-Right2,0,0,0,0,0,T,2732422South-Right2,4301354135
31,1,2,1,2,2,West-Up2,0,0,0,0,0,T,3112122West-Up2,4.30135E+13
31,1,2,1,2,2,West-Up1,2633.5,0,1,29,4,T,3112122West-Up1,4.30135E+13
31,1,2,1,2,2,West-Down1,2644.78,0,16,37,4,T,3112122West-Down1,4.30135E+13
31,1,2,1,2,2,West-Down2,0,0,0,0,0,T,3112122West-Down2,4.30135E+13
31,1,2,1,2,2,East-Up2,0,0,0,0,0,T,3112122East-Up2,4.30135E+13
31,1,2,1,2,2,East-Up1,2639.15,0,6,13,2,T,3112122East-Up1,4.30135E+13
31,1,2,1,2,2,East-Down1,1312.95,0,8,43,2,T,3112122East-Down1,4.30135E+13
31,1,2,1,2,2,East-Down2,1316.71,0,8,34,2,T,3112122East-Down2,4.30135E+13
31,1,2,1,2,2,North-Left2,0,0,0,0,0,T,3112122North-Left2,4.30135E+13
31,1,2,1,2,2,North-Left1,2638.81,89,34,56,2,T,3112122North-Left1,4.30135E+13
31,1,2,1,2,2,North-Right1,2653.92,89,55,10,2,T,3112122North-Right1,4.30135E+13
31,1,2,1,2,2,North-Right2,0,0,0,0,0,T,3112122North-Right2,4.30135E+13
31,1,2,1,2,2,South-Left2,1317.14,87,48,33,2,T,3112122South-Left2,4.30135E+13
31,1,2,1,2,2,South-Left1,1297.9,89,38,12,2,T,3112122South-Left1,4.30135E+13
31,1,2,1,2,2,South-Right1,2653.42,89,26,5,1,T,3112122South-Right1,4.30135E+13
31,1,2,1,2,2,South-Right2,0,0,0,0,0,T,3112122South-Right2,4.30135E+13
16,7,2,20,1,1,West-Up2,1314.41,1,48,48,4,T,16722011West-Up2,4304756440
16,7,2,20,1,1,West-Up1,1314.41,1,48,48,4,T,16722011West-Up1,4304756440
16,7,2,20,1,1,West-Down1,1332.57,1,30,29,4,T,16722011West-Down1,4304756440
16,7,2,20,1,1,West-Down2,1286.38,1,41,46,4,T,16722011West-Down2,4304756440
16,7,2,20,1,1,East-Up2,1278.835,1,45,15,4,T,16722011East-Up2,4304756440
16,7,2,20,1,1,East-Up1,1278.835,1,45,15,4,T,16722011East-Up1,4304756440
16,7,2,20,1,1,East-Down1,1315.055,1,54,58,4,T,16722011East-Down1,4304756440
16,7,2,20,1,1,East-Down2,1315.055,1,54,58,4,T,16722011East-Down2,4304756440
16,7,2,20,1,1,North-Left2,1331.82,88,19,28,3,T,16722011North-Left2,4304756440
16,7,2,20,1,1,North-Left1,1331.82,88,19,28,3,T,16722011North-Left1,4304756440
16,7,2,20,1,1,North-Right1,1330.125,89,4,56,3,T,16722011North-Right1,4304756440
16,7,2,20,1,1,North-Right2,1330.125,89,4,56,3,T,16722011North-Right2,4304756440
16,7,2,20,1,1,South-Left2,1334.505,88,4,28,3,T,16722011South-Left2,4304756440
16,7,2,20,1,1,South-Left1,1334.505,88,4,28,3,T,16722011South-Left1,4304756440
16,7,2,20,1,1,South-Right1,1333.185,88,2,28,3,T,16722011South-Right1,4304756440
16,7,2,20,1,1,South-Right2,1333.185,88,2,28,3,T,16722011South-Right2,4304756440
17,7,2,20,1,1,West-Up2,1327.38,2,2,20,2,T,17722011West-Up2,4304756886
17,7,2,20,1,1,West-Up1,1327.38,2,2,20,2,T,17722011West-Up1,4304756886
17,7,2,20,1,1,West-Down1,1323.91,1,56,41,4,T,17722011West-Down1,4304756886
17,7,2,20,1,1,West-Down2,1323.91,1,56,41,4,T,17722011West-Down2,4304756886
17,7,2,20,1,1,East-Up2,1314.41,1,48,48,4,T,17722011East-Up2,4304756886
17,7,2,20,1,1,East-Up1,1314.41,1,48,48,4,T,17722011East-Up1,4304756886
17,7,2,20,1,1,East-Down1,1332.57,1,30,29,4,T,17722011East-Down1,4304756886
17,7,2,20,1,1,East-Down2,1286.28,1,41,46,4,T,17722011East-Down2,4304756886
17,7,2,20,1,1,North-Left2,1330,88,44,5,2,T,17722011North-Left2,4304756886
17,7,2,20,1,1,North-Left1,1329.76,88,44,5,2,T,17722011North-Left1,4304756886
17,7,2,20,1,1,North-Right1,1329.16,88,42,38,2,T,17722011North-Right1,4304756886
17,7,2,20,1,1,North-Right2,1326.81,88,27,55,2,T,17722011North-Right2,4304756886
17,7,2,20,1,1,South-Left2,1324.035,88,5,44,3,T,17722011South-Left2,4304756886
17,7,2,20,1,1,South-Left1,1324.035,88,5,44,3,T,17722011South-Left1,4304756886
17,7,2,20,1,1,South-Right1,1320.645,88,2,51,3,T,17722011South-Right1,4304756886
17,7,2,20,1,1,South-Right2,1320.645,88,2,51,3,T,17722011South-Right2,4304756886
10,3,2,2,1,2,West-Up2,1291.86,1,29,32,4,T,1032212West-Up2,4.30476E+13
10,3,2,2,1,2,West-Up1,1290.52,1,27,24,4,T,1032212West-Up1,4.30476E+13
10,3,2,2,1,2,West-Down1,1312.66,0,5,21,4,T,1032212West-Down1,4.30476E+13
10,3,2,2,1,2,West-Down2,1313.01,0,49,45,4,T,1032212West-Down2,4.30476E+13
10,3,2,2,1,2,East-Up2,0,0,0,0,0,T,1032212East-Up2,4.30476E+13
10,3,2,2,1,2,East-Up1,3137.919275,1,19,12,4,T,1032212East-Up1,4.30476E+13
10,3,2,2,1,2,East-Down1,0,0,0,0,0,T,1032212East-Down1,4.30476E+13
10,3,2,2,1,2,East-Down2,2103.79,1,19,12,4,T,1032212East-Down2,4.30476E+13
10,3,2,2,1,2,North-Left2,1323.19,87,2,40,3,T,1032212North-Left2,4.30476E+13
10,3,2,2,1,2,North-Left1,1323.42,87,2,47,2,T,1032212North-Left1,4.30476E+13
10,3,2,2,1,2,North-Right1,1306.54,87,3,15,2,T,1032212North-Right1,4.30476E+13
10,3,2,2,1,2,North-Right2,1326.85,87,2,30,2,T,1032212North-Right2,4.30476E+13
10,3,2,2,1,2,South-Left2,1330.97,88,42,8,3,T,1032212South-Left2,4.30476E+13
10,3,2,2,1,2,South-Left1,1330.47,88,32,17,3,T,1032212South-Left1,4.30476E+13
10,3,2,2,1,2,South-Right1,2656.22,88,4,57,3,T,1032212South-Right1,4.30476E+13
10,3,2,2,1,2,South-Right2,0,0,0,0,0,T,1032212South-Right2,4.30476E+13
13,7,2,20,1,1,West-Up2,1322.98,0,34,35,4,2,13722011West-Up2,4.30476E+13
13,7,2,20,1,1,West-Up1,1326.92,0,33,46,4,2,13722011West-Up1,4.30476E+13
13,7,2,20,1,1,West-Down1,1328.24,2,34,32,4,2,13722011West-Down1,4.30476E+13
13,7,2,20,1,1,West-Down2,1331.91,2,37,53,4,2,13722011West-Down2,4.30476E+13
13,7,2,20,1,1,East-Up2,0,0,0,0,0,2,13722011East-Up2,4.30476E+13
13,7,2,20,1,1,East-Up1,2658.5,1,38,17,4,2,13722011East-Up1,4.30476E+13
13,7,2,20,1,1,East-Down1,2658.29,1,38,27,4,2,13722011East-Down1,4.30476E+13
13,7,2,20,1,1,East-Down2,0,0,0,0,0,2,13722011East-Down2,4.30476E+13
13,7,2,20,1,1,North-Left2,1314.6,87,42,17,3,2,13722011North-Left2,4.30476E+13
13,7,2,20,1,1,North-Left1,1351.17,88,7,53,3,2,13722011North-Left1,4.30476E+13
13,7,2,20,1,1,North-Right1,2688.72,87,27,52,3,2,13722011North-Right1,4.30476E+13
13,7,2,20,1,1,North-Right2,0,0,0,0,0,2,13722011North-Right2,4.30476E+13
13,7,2,20,1,1,South-Left2,1365.68,88,45,30,3,2,13722011South-Left2,4.30476E+13
13,7,2,20,1,1,South-Left1,1365.92,88,44,41,3,2,13722011South-Left1,4.30476E+13
13,7,2,20,1,1,South-Right1,1314.77,86,45,41,3,2,13722011South-Right1,4.30476E+13
13,7,2,20,1,1,South-Right2,1313.51,86,45,7,3,2,13722011South-Right2,4.30476E+13
None,None,None,None,None,None,West-Up2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,NoneNoneNoneNoneNoneNoneWest-Up2,4304756884
None,None,None,None,None,None,West-Up1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,NoneNoneNoneNoneNoneNoneWest-Up1,4304756884
None,None,None,None,None,None,West-Down1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,NoneNoneNoneNoneNoneNoneWest-Down1,4304756884
None,None,None,None,None,None,West-Down2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,NoneNoneNoneNoneNoneNoneWest-Down2,4304756884
None,None,None,None,None,None,East-Up2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,NoneNoneNoneNoneNoneNoneEast-Up2,4304756884
None,None,None,None,None,None,East-Up1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,NoneNoneNoneNoneNoneNoneEast-Up1,4304756884
None,None,None,None,None,None,East-Down1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,NoneNoneNoneNoneNoneNoneEast-Down1,4304756884
None,None,None,None,None,None,East-Down2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,NoneNoneNoneNoneNoneNoneEast-Down2,4304756884
None,None,None,None,None,None,North-Left2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,NoneNoneNoneNoneNoneNoneNorth-Left2,4304756884
None,None,None,None,None,None,North-Left1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,NoneNoneNoneNoneNoneNoneNorth-Left1,4304756884
None,None,None,None,None,None,North-Right1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,NoneNoneNoneNoneNoneNoneNorth-Right1,4304756884
None,None,None,None,None,None,North-Right2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,NoneNoneNoneNoneNoneNoneNorth-Right2,4304756884
None,None,None,None,None,None,South-Left2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,NoneNoneNoneNoneNoneNoneSouth-Left2,4304756884
None,None,None,None,None,None,South-Left1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,NoneNoneNoneNoneNoneNoneSouth-Left1,4304756884
None,None,None,None,None,None,South-Right1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,NoneNoneNoneNoneNoneNoneSouth-Right1,4304756884
None,None,None,None,None,None,South-Right2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,NoneNoneNoneNoneNoneNoneSouth-Right2,4304756884
34,12,2,1,1,1,West-Up2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,34122111West-Up2,4.30233E+13
34,12,2,1,1,1,West-Up1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,34122111West-Up1,4.30233E+13
34,12,2,1,1,1,West-Down1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,34122111West-Down1,4.30233E+13
34,12,2,1,1,1,West-Down2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,34122111West-Down2,4.30233E+13
34,12,2,1,1,1,East-Up2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,34122111East-Up2,4.30233E+13
34,12,2,1,1,1,East-Up1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,34122111East-Up1,4.30233E+13
34,12,2,1,1,1,East-Down1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,34122111East-Down1,4.30233E+13
34,12,2,1,1,1,East-Down2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,34122111East-Down2,4.30233E+13
34,12,2,1,1,1,North-Left2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,34122111North-Left2,4.30233E+13
34,12,2,1,1,1,North-Left1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,34122111North-Left1,4.30233E+13
34,12,2,1,1,1,North-Right1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,34122111North-Right1,4.30233E+13
34,12,2,1,1,1,North-Right2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,34122111North-Right2,4.30233E+13
34,12,2,1,1,1,South-Left2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,34122111South-Left2,4.30233E+13
34,12,2,1,1,1,South-Left1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,34122111South-Left1,4.30233E+13
34,12,2,1,1,1,South-Right1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,34122111South-Right1,4.30233E+13
34,12,2,1,1,1,South-Right2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,34122111South-Right2,4.30233E+13
16,7,2,22,1,1,West-Up2,0,0,0,0,0,T,16722211West-Up2,4.30476E+13
16,7,2,22,1,1,West-Up1,2640.81,0,23,10,4,T,16722211West-Up1,4.30476E+13
16,7,2,22,1,1,West-Down1,0,2640.43,0,24,36,T,16722211West-Down1,4.30476E+13
16,7,2,22,1,1,West-Down2,0,0,0,0,0,T,16722211West-Down2,4.30476E+13
16,7,2,22,1,1,East-Up2,0,0,0,0,0,T,16722211East-Up2,4.30476E+13
16,7,2,22,1,1,East-Up1,2641.61,0,24,55,4,T,16722211East-Up1,4.30476E+13
16,7,2,22,1,1,East-Down1,0,2641.25,0,24,55,T,16722211East-Down1,4.30476E+13
16,7,2,22,1,1,East-Down2,0,0,0,0,0,T,16722211East-Down2,4.30476E+13
16,7,2,22,1,1,North-Left2,0,0,0,0,0,T,16722211North-Left2,4.30476E+13
16,7,2,22,1,1,North-Left1,2645.71,89,36,18,3,T,16722211North-Left1,4.30476E+13
16,7,2,22,1,1,North-Right1,2645.96,89,36,14,3,T,16722211North-Right1,4.30476E+13
16,7,2,22,1,1,North-Right2,0,0,0,0,0,T,16722211North-Right2,4.30476E+13
16,7,2,22,1,1,South-Left2,0,0,0,0,0,T,16722211South-Left2,4.30476E+13
16,7,2,22,1,1,South-Left1,2648.06,89,38,47,3,T,16722211South-Left1,4.30476E+13
16,7,2,22,1,1,South-Right1,2645.21,89,35,51,3,T,16722211South-Right1,4.30476E+13
16,7,2,22,1,1,South-Right2,0,0,0,0,0,T,16722211South-Right2,4.30476E+13
16,4,2,1,2,2,West-Up2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1642122West-Up2,4.30135E+13
16,4,2,1,2,2,West-Up1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1642122West-Up1,4.30135E+13
16,4,2,1,2,2,West-Down1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1642122West-Down1,4.30135E+13
16,4,2,1,2,2,West-Down2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1642122West-Down2,4.30135E+13
16,4,2,1,2,2,East-Up2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1642122East-Up2,4.30135E+13
16,4,2,1,2,2,East-Up1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1642122East-Up1,4.30135E+13
16,4,2,1,2,2,East-Down1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1642122East-Down1,4.30135E+13
16,4,2,1,2,2,East-Down2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1642122East-Down2,4.30135E+13
16,4,2,1,2,2,North-Left2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1642122North-Left2,4.30135E+13
16,4,2,1,2,2,North-Left1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1642122North-Left1,4.30135E+13
16,4,2,1,2,2,North-Right1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1642122North-Right1,4.30135E+13
16,4,2,1,2,2,North-Right2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1642122North-Right2,4.30135E+13
16,4,2,1,2,2,South-Left2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1642122South-Left2,4.30135E+13
16,4,2,1,2,2,South-Left1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1642122South-Left1,4.30135E+13
16,4,2,1,2,2,South-Right1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1642122South-Right1,4.30135E+13
16,4,2,1,2,2,South-Right2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1642122South-Right2,4.30135E+13
14,4,2,1,2,2,West-Up2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1442122West-Up2,4.30476E+13
14,4,2,1,2,2,West-Up1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1442122West-Up1,4.30476E+13
14,4,2,1,2,2,West-Down1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1442122West-Down1,4.30476E+13
14,4,2,1,2,2,West-Down2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1442122West-Down2,4.30476E+13
14,4,2,1,2,2,East-Up2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1442122East-Up2,4.30476E+13
14,4,2,1,2,2,East-Up1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1442122East-Up1,4.30476E+13
14,4,2,1,2,2,East-Down1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1442122East-Down1,4.30476E+13
14,4,2,1,2,2,East-Down2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1442122East-Down2,4.30476E+13
14,4,2,1,2,2,North-Left2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1442122North-Left2,4.30476E+13
14,4,2,1,2,2,North-Left1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1442122North-Left1,4.30476E+13
14,4,2,1,2,2,North-Right1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1442122North-Right1,4.30476E+13
14,4,2,1,2,2,North-Right2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1442122North-Right2,4.30476E+13
14,4,2,1,2,2,South-Left2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1442122South-Left2,4.30476E+13
14,4,2,1,2,2,South-Left1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1442122South-Left1,4.30476E+13
14,4,2,1,2,2,South-Right1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1442122South-Right1,4.30476E+13
14,4,2,1,2,2,South-Right2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,1442122South-Right2,4.30476E+13
7,4,2,3,2,2,West-Up2,1314.915,0,30,13,4,T,742322West-Up2,4301354180
7,4,2,3,2,2,West-Up1,1314.915,0,30,13,4,T,742322West-Up1,4301354180
7,4,2,3,2,2,West-Down1,1321.23,0,51,6,1,T,742322West-Down1,4301354180
7,4,2,3,2,2,West-Down2,1321.23,0,51,6,1,T,742322West-Down2,4301354180
7,4,2,3,2,2,East-Up2,1321.1475,1,27,57,4,T,742322East-Up2,4301354180
7,4,2,3,2,2,East-Up1,1321.1475,1,27,57,4,T,742322East-Up1,4301354180
7,4,2,3,2,2,East-Down1,1321.1475,1,27,57,4,T,742322East-Down1,4301354180
7,4,2,3,2,2,East-Down2,1321.1475,1,27,57,4,T,742322East-Down2,4301354180
7,4,2,3,2,2,North-Left2,1506.105,89,35,17,1,T,742322North-Left2,4301354180
7,4,2,3,2,2,North-Left1,1506.105,89,35,17,1,T,742322North-Left1,4301354180
7,4,2,3,2,2,North-Right1,1317.035,89,38,46,2,T,742322North-Right1,4301354180
7,4,2,3,2,2,North-Right2,1317.035,89,38,46,2,T,742322North-Right2,4301354180
7,4,2,3,2,2,South-Left2,1525.235,89,3,19,1,T,742322South-Left2,4301354180
7,4,2,3,2,2,South-Left1,1525.235,89,3,19,1,T,742322South-Left1,4301354180
7,4,2,3,2,2,South-Right1,1334.55,89,16,17,2,T,742322South-Right1,4301354180
7,4,2,3,2,2,South-Right2,1334.55,89,16,17,2,T,742322South-Right2,4301354180
18,3,2,1,2,2,West-Up2,0,0,0,0,0,T,1832122West-Up2,4.30135E+13
18,3,2,1,2,2,West-Up1,2647.87,0,5,35,4,T,1832122West-Up1,4.30135E+13
18,3,2,1,2,2,West-Down1,1323.3,0,12,52,4,T,1832122West-Down1,4.30135E+13
18,3,2,1,2,2,West-Down2,1322.43,0,6,51,4,T,1832122West-Down2,4.30135E+13
18,3,2,1,2,2,East-Up2,0,0,0,0,0,T,1832122East-Up2,4.30135E+13
18,3,2,1,2,2,East-Up1,2661.1,0,15,53,4,T,1832122East-Up1,4.30135E+13
18,3,2,1,2,2,East-Down1,1338.03,0,0,58,4,T,1832122East-Down1,4.30135E+13
18,3,2,1,2,2,East-Down2,1325.03,0,0,8,2,T,1832122East-Down2,4.30135E+13
18,3,2,1,2,2,North-Left2,0,0,0,0,0,T,1832122North-Left2,4.30135E+13
18,3,2,1,2,2,North-Left1,2616.75,88,32,58,2,T,1832122North-Left1,4.30135E+13
18,3,2,1,2,2,North-Right1,2653.16,89,46,55,2,T,1832122North-Right1,4.30135E+13
18,3,2,1,2,2,North-Right2,0,0,0,0,0,T,1832122North-Right2,4.30135E+13
18,3,2,1,2,2,South-Left2,0,0,0,0,0,T,1832122South-Left2,4.30135E+13
18,3,2,1,2,2,South-Left1,5269.99,89,30,8,2,T,1832122South-Left1,4.30135E+13
18,3,2,1,2,2,South-Right1,0,0,0,0,0,T,1832122South-Right1,4.30135E+13
18,3,2,1,2,2,South-Right2,0,0,0,0,0,T,1832122South-Right2,4.30135E+13
1,3,2,2,2,2,West-Up2,0,0,0,0,0,2,132222West-Up2,4.30135E+13
1,3,2,2,2,2,West-Up1,5287.94,1,7,1,4,2,132222West-Up1,4.30135E+13
1,3,2,2,2,2,West-Down1,0,0,0,0,0,2,132222West-Down1,4.30135E+13
1,3,2,2,2,2,West-Down2,0,0,0,0,0,2,132222West-Down2,4.30135E+13
1,3,2,2,2,2,East-Up2,0,0,0,0,0,2,132222East-Up2,4.30135E+13
1,3,2,2,2,2,East-Up1,2644.7,0,54,41,4,2,132222East-Up1,4.30135E+13
1,3,2,2,2,2,East-Down1,1320.81,1,3,6,4,2,132222East-Down1,4.30135E+13
1,3,2,2,2,2,East-Down2,1321.04,0,54,40,4,2,132222East-Down2,4.30135E+13
1,3,2,2,2,2,North-Left2,0,0,0,0,0,2,132222North-Left2,4.30135E+13
1,3,2,2,2,2,North-Left1,2650.68,88,59,29,3,2,132222North-Left1,4.30135E+13
1,3,2,2,2,2,North-Right1,1316.15,89,12,42,3,2,132222North-Right1,4.30135E+13
1,3,2,2,2,2,North-Right2,1317.29,88,26,37,3,2,132222North-Right2,4.30135E+13
1,3,2,2,2,2,South-Left2,1317.81,88,57,7,3,2,132222South-Left2,4.30135E+13
1,3,2,2,2,2,South-Left1,1310.55,88,51,1,3,2,132222South-Left1,4.30135E+13
1,3,2,2,2,2,South-Right1,2639.96,88,53,15,3,2,132222South-Right1,4.30135E+13
1,3,2,2,2,2,South-Right2,0,0,0,0,0,2,132222South-Right2,4.30135E+13
8,3,2,2,2,2,West-Up2,0,0,0,0,0,2,832222West-Up2,4.30135E+13
8,3,2,2,2,2,West-Up1,5232.1,0,8,2,4,2,832222West-Up1,4.30135E+13
8,3,2,2,2,2,West-Down1,0,0,0,0,0,2,832222West-Down1,4.30135E+13
8,3,2,2,2,2,West-Down2,0,0,0,0,0,2,832222West-Down2,4.30135E+13
8,3,2,2,2,2,East-Up2,0,0,0,0,0,2,832222East-Up2,4.30135E+13
8,3,2,2,2,2,East-Up1,3952.02,0,7,0,2,2,832222East-Up1,4.30135E+13
8,3,2,2,2,2,East-Down1,0,0,0,0,0,2,832222East-Down1,4.30135E+13
8,3,2,2,2,2,East-Down2,1317.34,0,13,6,1,2,832222East-Down2,4.30135E+13
8,3,2,2,2,2,North-Left2,0,0,0,0,0,2,832222North-Left2,4.30135E+13
8,3,2,2,2,2,North-Left1,5299.8,89,34,0,2,2,832222North-Left1,4.30135E+13
8,3,2,2,2,2,North-Right1,0,0,0,0,0,2,832222North-Right1,4.30135E+13
8,3,2,2,2,2,North-Right2,0,0,0,0,0,2,832222North-Right2,4.30135E+13
8,3,2,2,2,2,South-Left2,0,0,0,0,0,2,832222South-Left2,4.30135E+13
8,3,2,2,2,2,South-Left1,5278.28,88,40,47,3,2,832222South-Left1,4.30135E+13
8,3,2,2,2,2,South-Right1,0,0,0,0,0,2,832222South-Right1,4.30135E+13
8,3,2,2,2,2,South-Right2,0,0,0,0,0,2,832222South-Right2,4.30135E+13
7,3,2,1,2,2,West-Up2,0,0,0,0,0,T,732122West-Up2,4.30135E+13
7,3,2,1,2,2,West-Up1,2647.87,0,5,35,4,T,732122West-Up1,4.30135E+13
7,3,2,1,2,2,West-Down1,1323.3,0,12,52,4,T,732122West-Down1,4.30135E+13
7,3,2,1,2,2,West-Down2,1322.43,0,6,51,4,T,732122West-Down2,4.30135E+13
7,3,2,1,2,2,East-Up2,0,0,0,0,0,T,732122East-Up2,4.30135E+13
7,3,2,1,2,2,East-Up1,2661.1,0,15,53,4,T,732122East-Up1,4.30135E+13
7,3,2,1,2,2,East-Down1,1338.03,0,0,58,4,T,732122East-Down1,4.30135E+13
7,3,2,1,2,2,East-Down2,1325.03,0,0,8,2,T,732122East-Down2,4.30135E+13
7,3,2,1,2,2,North-Left2,0,0,0,0,0,T,732122North-Left2,4.30135E+13
7,3,2,1,2,2,North-Left1,2616.75,88,32,58,2,T,732122North-Left1,4.30135E+13
7,3,2,1,2,2,North-Right1,2653.16,89,46,55,2,T,732122North-Right1,4.30135E+13
7,3,2,1,2,2,North-Right2,0,0,0,0,0,T,732122North-Right2,4.30135E+13
7,3,2,1,2,2,South-Left2,1309.84,89,53,18,2,T,732122South-Left2,4.30135E+13
7,3,2,1,2,2,South-Left1,1307.62,87,12,31,2,T,732122South-Left1,4.30135E+13
7,3,2,1,2,2,South-Right1,2653.16,89,46,55,2,T,732122South-Right1,4.30135E+13
7,3,2,1,2,2,South-Right2,0,0,0,0,0,T,732122South-Right2,4.30135E+13
19,4,2,1,2,2,West-Up2,0,0,0,0,0,T,1942122West-Up2,4.30135E+13
19,4,2,1,2,2,West-Up1,2640.42,0,31,27,4,T,1942122West-Up1,4.30135E+13
19,4,2,1,2,2,West-Down1,2644.63,0,31,27,4,T,1942122West-Down1,4.30135E+13
19,4,2,1,2,2,West-Down2,0,0,0,0,0,T,1942122West-Down2,4.30135E+13
19,4,2,1,2,2,East-Up2,0,0,0,0,0,T,1942122East-Up2,4.30135E+13
19,4,2,1,2,2,East-Up1,2624.34,0,46,42,1,T,1942122East-Up1,4.30135E+13
19,4,2,1,2,2,East-Down1,1302.23,0,26,20,1,T,1942122East-Down1,4.30135E+13
